"","match","decM","decW","raterDecAvgW","decAvgM","avgWaveDecW","raterDecAvgM","decAvgW","avgWaveDecM","funAvgRatingM","attrAvgRatingW","ageM","exphappyW","shoppingWealthIndW","goalMeetNewM_goalFunNightWCross","goalMeetNewM_goalMeetNewWCross","goalFunNightM_goalMeetNewWCross","goalFunNightM_goalFunNightWCross","sharPrefW","datesCrossProbDecW","raceAsianM_raceWhiteWCross","fieldsCrossProbMatch","goalsCrossProbMatch","careerAcademicM","racesCrossProbMatch","careerFinanceW","impraceW","impraceM","dateW","probAvgRatingM","probAvgRatingW","impreligW","raceAsianW","careersManProbDecW","careersWomanProbDecW","baselineDecMGuess","baselineDecWGuess","betterDecMGuess","betterDecWGuess","baselineMatchGuess","betterMatchGuess"
"1208",0,0,0,0.142857142857143,0.333333333333333,0.27891156462585,0.523809523809524,0.571428571428571,0.528344671201814,5.66666666666667,7.61904761904762,25,8,9,0,0,0,0,0,0.2,0,0,0.11864406779661,1,0.141287284144427,0,10,2,4,5.38095238095238,4.71428571428571,10,0,0.277519379844961,0.428571428571429,0.595762290662998,0.169676030933595,0.607597252298437,0.112269122752637,0.10066765446316,0.0450528002604469
"1209",0,1,0,0.142857142857143,0.19047619047619,0.27891156462585,0.571428571428571,0.476190476190476,0.528344671201814,4.42857142857143,7.47619047619048,27,8,9,0,0,0,0,0,0.166666666666667,0,0.0488102687886581,0.0357142857142857,1,0.141287284144427,0,10,2,4,4.95238095238095,4.57142857142857,10,0,0.277519379844961,0.428571428571429,0.542000000755573,0.0910578972726055,0.618588800231249,0.0373629920290318,0.0589074932881309,0.0186379800451263
"1210",0,0,0,0.1875,0.210526315789474,0.263157894736842,0,0.5625,0.483552631578947,6,6.625,25,6,6,0,1,0,0,10.64,0.184210526315789,1,0.0952380952380952,0.0909090909090909,0,0.12,0,3,9,5,4.42105263157895,5.6875,3,0,0.298245614035088,0.206349206349206,0.125695661657585,0.133878104150231,0.136275334653862,0.129473631577665,0.046683008246766,0.0336923726720438
"1211",0,1,0,0.1875,0.421052631578947,0.263157894736842,0.736842105263158,0.4375,0.483552631578947,7.10526315789474,6.6875,25,6,6,0,0,1,0,10.64,0.418604651162791,1,0.0952380952380952,0.169381107491857,0,0.12,0,3,1,5,5.15789473684211,5.1875,3,0,0.268333333333333,0.206349206349206,0.754080858884308,0.306670404919537,0.823423206401904,0.393488810956679,0.166747527813089,0.274639616619304
"1212",0,0,0,0.1875,0.631578947368421,0.263157894736842,0.473684210526316,0.5625,0.486842105263158,7.73684210526316,6.75,27,6,6,0,0,0,0,10.64,0.271929824561404,0,0.0625,0.0357142857142857,0,0.180327868852459,0,3,4,5,5.10526315789474,5.0625,3,0,0.378787878787879,0.206349206349206,0.596983354830832,0.559943680627067,0.482040920549095,0.484477221400822,0.25941255179906,0.129222953282117
"1213",0,0,1,0.125,0.210526315789474,0.259868421052632,0.263157894736842,0.5,0.486842105263158,4.21052631578947,6.5625,23,6,6,0,0,1,0,10.64,0.338235294117647,0,0.0625,0.169381107491857,0,0.141287284144427,0,3,5,5,3.31578947368421,5.125,3,0,0.378787878787879,0.206349206349206,0.278494650794603,0.102955849507446,0.311864584205576,0.113346631148861,0.0478985545434497,0.0322052169272996
"1214",0,0,0,0.1875,0.210526315789474,0.263157894736842,0.421052631578947,0.5,0.486842105263158,5.15789473684211,6.625,21,6,6,0,0,1,0,10.64,0.290697674418605,0,0.0625,0.169381107491857,0,0.141287284144427,0,3,10,5,4.15789473684211,5.5625,3,0,0.378787878787879,0.206349206349206,0.45840692012607,0.133878104150231,0.432188030009599,0.131669397604722,0.0702621037355707,0.0419463281065726
"1215",0,0,1,0.1875,0.421052631578947,0.259868421052632,0.473684210526316,0.5625,0.486842105263158,5.84210526315789,6.625,28,6,6,0,1,0,0,10.64,0.271929824561404,0,0.0575787063436851,0.0909090909090909,0,0.141287284144427,0,3,2,5,4.78947368421053,5.3125,3,0,0.23943661971831,0.206349206349206,0.596983354830832,0.309849902016347,0.624296231364145,0.276150058923829,0.153311767977604,0.0847697446688453
"1216",0,0,0,0.1875,0,0.263157894736842,0.473684210526316,0.5625,0.483552631578947,4.78947368421053,6.625,28,6,6,0,0,0,0,10.64,0.338235294117647,0,0.0952380952380952,0.1,0,0.141287284144427,0,3,1,5,4.05263157894737,5.5625,3,0,0.268333333333333,0.206349206349206,0.602689758271543,0.051291043504089,0.739616937834475,0.081814443591564,0.0456471329419367,0.0512179679186682
"1217",0,1,0,0.1875,0.368421052631579,0.263157894736842,0.526315789473684,0.4375,0.483552631578947,7.26315789473684,6.5,23,6,6,0,0,0,0,10.64,0.290697674418605,0,0.0625,0.0357142857142857,0,0.180327868852459,0,3,1,5,4.57894736842105,5.375,3,0,0.378787878787879,0.206349206349206,0.518368048167977,0.253728057186123,0.473559365602716,0.294364521675483,0.112850695028736,0.0759035672958608
"1218",0,1,0,0.25,0,0.263157894736842,0.263157894736842,0.5,0.480263157894737,4.26315789473684,6.4375,30,6,6,0,1,0,0,10.64,0.271929824561404,1,0.0625,0.0909090909090909,0,0.12,0,3,1,5,4.10526315789474,5.375,3,0,0.378787878787879,0.206349206349206,0.285237360124451,0.0685567368700543,0.33950283538309,0.06518394852424,0.0375500704423837,0.0209967165188386
"1219",0,1,0,0.1875,0.210526315789474,0.263157894736842,0.157894736842105,0.4375,0.480263157894737,5.89473684210526,6.625,23,6,6,0,1,0,0,10.64,0.184210526315789,1,0.0909090909090909,0.0909090909090909,0,0.12,0,3,1,5,3.84210526315789,5.3125,3,0,0.361111111111111,0.206349206349206,0.148705431471262,0.133878104150231,0.171378859197093,0.137488863344487,0.0451302776567631,0.0339072343898681
"1220",0,0,0,0.1875,0.157894736842105,0.263157894736842,0.368421052631579,0.5625,0.486842105263158,4.68421052631579,6.625,24,6,6,0,0,0,0,10.64,0.271929824561404,0,0.0952380952380952,0.0357142857142857,1,0.141287284144427,0,3,1,5,4.10526315789474,5.6875,3,0,0.277519379844961,0.206349206349206,0.467266664973041,0.106241728739194,0.561095197260646,0.0764263732361541,0.0634574998290394,0.0324327053865601
"1221",0,1,0,0.1875,0.263157894736842,0.266447368421053,1,0.4375,0.483552631578947,4.63157894736842,6.8125,24,6,6,0,0,1,0,10.64,0.418604651162791,0,0.266666666666667,0.169381107491857,1,0.141287284144427,0,3,3,5,4.26315789473684,5.1875,3,0,0.277519379844961,0.206349206349206,0.919010414907409,0.164081483452721,0.966831308778012,0.195733284575135,0.146976268850568,0.22987177243127
"1222",0,1,0,0.1875,0.210526315789474,0.263157894736842,0.894736842105263,0.4375,0.483552631578947,3.84210526315789,6.6875,28,6,6,0,1,0,0,10.64,0.271929824561404,0,0.0952380952380952,0.0909090909090909,0,0.141287284144427,0,3,6,5,3.57894736842105,5.375,3,0,0.268333333333333,0.206349206349206,0.870517481203579,0.133878104150231,0.89052115188281,0.0741260871636659,0.113025732274006,0.0444353636561731
"1223",1,1,1,0.125,0.473684210526316,0.263157894736842,0.421052631578947,0.5,0.483552631578947,6.63157894736842,6.625,26,6,6,0,1,0,0,10.64,0.271929824561404,0,0.0952380952380952,0.0909090909090909,0,0.141287284144427,0,3,2,5,4.84210526315789,5.0625,3,0,0.268333333333333,0.206349206349206,0.461789080247405,0.29494593988797,0.500704421840739,0.343292891932583,0.121839662288538,0.0876137059740871
"1224",0,1,0,0.1875,0.0526315789473684,0.263157894736842,0.842105263157895,0.4375,0.483552631578947,5.42105263157895,6.625,30,6,6,0,0,1,0,10.64,0.271929824561404,0,0.0952380952380952,0.169381107491857,1,0.141287284144427,0,3,2,5,4.52631578947368,5.4375,3,0,0.277519379844961,0.206349206349206,0.838057403126083,0.0656844279566602,0.890997201613711,0.0967992497339705,0.0671813984672173,0.121961894654789
"1225",0,0,0,0.1875,0.421052631578947,0.263157894736842,0.263157894736842,0.5,0.486842105263158,6.89473684210526,6.625,22,6,6,0,0,1,0,10.64,0.338235294117647,0,0.0575787063436851,0.169381107491857,0,0.141287284144427,0,3,9,5,4.47368421052632,5.6875,3,0,0.298245614035088,0.206349206349206,0.278494650794603,0.306670404919537,0.264947207443881,0.45577897863296,0.106090864238895,0.121787851490623
"1226",0,0,0,0.625,0.210526315789474,0.263157894736842,0,0.1875,0.483552631578947,5.89473684210526,5.8125,25,7,9,1,0,0,0,10,0.243243243243243,1,0.0632911392405063,0.146757679180887,0,0.12,0,4,9,6,4.42105263157895,5.375,5,0,0.298245614035088,0.208888888888889,0.0236109784673722,0.57397809153159,0.0261079426272826,0.512189383269112,0.0856024589845407,0.0627703638410309
"1227",0,1,0,0.625,0.421052631578947,0.263157894736842,0.736842105263158,0.125,0.483552631578947,6.92105263157895,5.6875,25,7,9,0,0,0,1,10,0.27536231884058,1,0.0632911392405063,0.182584269662921,0,0.12,0,4,1,6,4.89473684210526,5.375,5,0,0.268333333333333,0.208888888888889,0.408202119659382,0.795113010567119,0.357180189354073,0.645033594919437,0.304547698848801,0.233833487253252
"1228",0,0,1,0.5625,0.526315789473684,0.263157894736842,0.473684210526316,0.25,0.486842105263158,7.63157894736842,5.75,27,7,9,0,0,0,0,10,0.296511627906977,0,0.137931034482759,0.196078431372549,0,0.180327868852459,0,4,4,6,5,5.25,5,0,0.378787878787879,0.208888888888889,0.251042293111828,0.825332125620186,0.198035187722793,0.869133553079104,0.308700298102904,0.323417236379868
"1229",0,0,1,0.5,0.210526315789474,0.263157894736842,0.263157894736842,0.1875,0.486842105263158,4.10526315789474,5.875,23,7,9,0,0,0,1,10,0.230769230769231,0,0.137931034482759,0.182584269662921,0,0.141287284144427,0,4,5,6,3.28947368421053,5.3125,5,0,0.378787878787879,0.208888888888889,0.0803855632036559,0.417691148697963,0.0901480549552755,0.261556414697795,0.0812300197433461,0.036359288193698
"1230",0,0,1,0.5625,0.157894736842105,0.259868421052632,0.473684210526316,0.1875,0.483552631578947,5.15789473684211,5.8125,21,7,9,0,0,0,1,10,0.390070921985816,0,0.137931034482759,0.182584269662921,0,0.141287284144427,0,4,10,6,4,5.5625,5,0,0.378787878787879,0.208888888888889,0.20317457713014,0.434216156464429,0.217372475576992,0.444047472328307,0.110282768021394,0.0743613803648626
"1231",0,0,1,0.5,0.421052631578947,0.259868421052632,0.473684210526316,0.1875,0.486842105263158,5.68421052631579,5.6875,28,7,9,1,0,0,0,10,0.296511627906977,0,0.089534531999674,0.146757679180887,0,0.141287284144427,0,4,2,6,4.92105263157895,4.9375,5,0,0.23943661971831,0.208888888888889,0.199413426313234,0.677546290401603,0.247155666664931,0.597884439281825,0.187759338236521,0.130253618083398
"1232",0,0,0,0.5625,0,0.263157894736842,0.526315789473684,0.1875,0.483552631578947,4.94736842105263,5.875,28,7,9,0,0,0,0,10,0.230769230769231,0,0.0632911392405063,0.121951219512195,0,0.141287284144427,0,4,1,6,4,5.375,5,0,0.268333333333333,0.208888888888889,0.248890513914407,0.256437658793454,0.333834796713088,0.237302399369646,0.0741642024826873,0.0573932246212926
"1233",0,0,1,0.5,0.263157894736842,0.259868421052632,0.578947368421053,0.25,0.483552631578947,7.10526315789474,5.8125,23,7,9,0,0,0,0,10,0.390070921985816,0,0.137931034482759,0.196078431372549,0,0.180327868852459,0,4,1,6,4.52631578947368,5.125,5,0,0.378787878787879,0.208888888888889,0.366936412709949,0.488543344156227,0.396561258958107,0.73448190875253,0.156225563268244,0.245971337877494
"1234",0,0,0,0.5625,0,0.263157894736842,0.368421052631579,0.1875,0.486842105263158,4.21052631578947,5.5625,30,7,9,1,0,0,0,10,0.296511627906977,1,0.137931034482759,0.146757679180887,0,0.12,0,4,1,6,3.84210526315789,5.4375,5,0,0.378787878787879,0.208888888888889,0.128571168743626,0.256437658793454,0.182365519086569,0.227110246258547,0.0603211256221686,0.0477588158066723
"1235",0,0,0,0.625,0.210526315789474,0.263157894736842,0.210526315789474,0.1875,0.483552631578947,5.78947368421053,5.875,23,7,9,1,0,0,0,10,0.243243243243243,1,0,0.146757679180887,0,0.12,0,4,1,6,4,5.75,5,0,0.361111111111111,0.208888888888889,0.0644328638653357,0.57397809153159,0.0555265828824893,0.475364279104138,0.110688581735092,0.0555050708862166
"1236",0,0,0,0.625,0.157894736842105,0.263157894736842,0.368421052631579,0.1875,0.483552631578947,4.73684210526316,5.9375,24,7,9,0,0,0,0,10,0.296511627906977,0,0.0632911392405063,0.196078431372549,1,0.141287284144427,0,4,1,6,4.07894736842105,5.25,5,0,0.277519379844961,0.208888888888889,0.131208179519321,0.508658005124718,0.183778790191848,0.498941979313788,0.115425208748915,0.0935068479069893
"1237",1,1,1,0.5,0.157894736842105,0.263157894736842,1,0.1875,0.483552631578947,4.84210526315789,5.625,24,7,9,0,0,0,1,10,0.27536231884058,0,0.111476683361361,0.182584269662921,1,0.141287284144427,0,4,3,6,4.10526315789474,5.375,5,0,0.277519379844961,0.208888888888889,0.775187543015975,0.355306757796436,0.759893479825173,0.202405408537753,0.163393873959268,0.0944163683388302
"1238",1,1,1,0.5625,0.157894736842105,0.259868421052632,0.894736842105263,0.125,0.483552631578947,4.05263157894737,5.6875,28,7,9,1,0,0,0,10,0.296511627906977,0,0.0632911392405063,0.146757679180887,0,0.141287284144427,0,4,6,6,3.52631578947368,5.3125,5,0,0.268333333333333,0.208888888888889,0.602242683292765,0.434216156464429,0.595688052044953,0.252742202799498,0.155155897561163,0.0638603876612867
"1239",0,0,1,0.5625,0.421052631578947,0.259868421052632,0.526315789473684,0.1875,0.483552631578947,6.84210526315789,5.6875,26,7,9,1,0,0,0,10,0.296511627906977,0,0.0632911392405063,0.146757679180887,0,0.141287284144427,0,4,2,6,5.05263157894737,5.1875,5,0,0.268333333333333,0.208888888888889,0.248890513914407,0.740933784464817,0.247759693479597,0.737453891669258,0.234777647923122,0.189069348187548
"1240",0,0,0,0.625,0.0526315789473684,0.266447368421053,0.842105263157895,0.25,0.486842105263158,5.36842105263158,5.75,30,7,9,0,0,0,1,10,0.296511627906977,0,0.0632911392405063,0.182584269662921,1,0.141287284144427,0,4,2,6,4.36842105263158,5.375,5,0,0.277519379844961,0.208888888888889,0.678390047281343,0.373889849429533,0.675080318100399,0.33961247107187,0.166077382240236,0.147892782649851
"1241",0,0,1,0.5,0.421052631578947,0.259868421052632,0.263157894736842,0.1875,0.483552631578947,6.63157894736842,5.75,22,7,9,0,0,0,1,10,0.230769230769231,0,0.089534531999674,0.182584269662921,0,0.141287284144427,0,4,9,6,4.26315789473684,5.25,5,0,0.298245614035088,0.208888888888889,0.0821244479398037,0.677546290401603,0.0652515693013957,0.612464895671933,0.148971137051221,0.1060682443311
"1242",0,0,0,0.3125,0.210526315789474,0.263157894736842,0,0.25,0.486842105263158,6,6.0625,25,3,6,1,0,0,0,10,0.333333333333333,1,0.0833333333333333,0.146757679180887,0,0.12,0,2,9,7,4.21052631578947,5.25,4,0,0.298245614035088,0.344827586206897,0.0308154054478863,0.222669678501812,0.042911318049313,0.38669957626884,0.036944622510068,0.0740566705666355
"1243",1,1,1,0.1875,0.368421052631579,0.259868421052632,0.736842105263158,0.1875,0.480263157894737,7.02631578947368,6,25,3,6,0,0,0,1,10,0.414634146341463,1,0.0833333333333333,0.182584269662921,0,0.12,0,2,1,7,4.73684210526316,4.6875,4,0,0.268333333333333,0.344827586206897,0.487730104455743,0.256650726452834,0.563638514081414,0.384181017091492,0.089824626433302,0.207934639144707
"1244",0,0,1,0.25,0.578947368421053,0.259868421052632,0.526315789473684,0.25,0.486842105263158,7.57894736842105,6.25,27,3,6,0,0,0,0,10,0.25,0,0.352941176470588,0.196078431372549,0,0.180327868852459,0,2,4,7,5.21052631578947,5.0625,4,0,0.378787878787879,0.344827586206897,0.303417741002428,0.573273298756806,0.452830455471161,0.779409967295662,0.171469133729272,0.487982200372539
"1245",0,0,0,0.25,0.263157894736842,0.266447368421053,0.315789473684211,0.25,0.483552631578947,4.21052631578947,6.3125,23,3,6,0,0,0,1,10,0.26027397260274,0,0.352941176470588,0.182584269662921,0,0.141287284144427,0,2,5,7,3.5,4.875,4,0,0.378787878787879,0.344827586206897,0.135273159918903,0.210853167953109,0.293159764480245,0.26370947076791,0.0536204166234336,0.0965056470214605
"1246",0,0,0,0.3125,0.210526315789474,0.263157894736842,0.473684210526316,0.3125,0.483552631578947,5.26315789473684,6.125,21,3,6,0,0,0,1,10,0.275510204081633,0,0.352941176470588,0.182584269662921,0,0.141287284144427,0,2,10,7,4.15789473684211,5.0625,4,0,0.378787878787879,0.344827586206897,0.315901332688582,0.222669678501812,0.458674982578212,0.318474376969539,0.0769783960524928,0.146833297690425
"1247",0,0,1,0.1875,0.421052631578947,0.259868421052632,0.473684210526316,0.25,0.483552631578947,5.63157894736842,6.0625,28,3,6,1,0,0,0,10,0.25,0,0.089534531999674,0.146757679180887,0,0.141287284144427,0,2,2,7,4.71052631578947,4.9375,4,0,0.23943661971831,0.344827586206897,0.25547415425644,0.309849902016347,0.331693516337616,0.331214142319697,0.087675544959515,0.112360292784155
"1248",0,0,0,0.3125,0,0.263157894736842,0.526315789473684,0.25,0.486842105263158,4.84210526315789,6.3125,28,3,6,0,0,0,0,10,0.26027397260274,0,0.0833333333333333,0.121951219512195,0,0.141287284144427,0,2,1,7,3.94736842105263,5.0625,4,0,0.268333333333333,0.344827586206897,0.303417741002428,0.0910804438288635,0.467831984296808,0.145511587129279,0.0386837790390607,0.065254006934544
"1249",1,1,1,0.1875,0.263157894736842,0.259868421052632,0.526315789473684,0.1875,0.483552631578947,6.89473684210526,6,23,3,6,0,0,0,0,10,0.275510204081633,0,0.352941176470588,0.196078431372549,0,0.180327868852459,0,2,1,7,4.52631578947368,4.75,4,0,0.378787878787879,0.344827586206897,0.24584268479673,0.169397401952826,0.450900856449134,0.4997036272985,0.0502509352247745,0.262115685344999
"1250",0,0,0,0.25,0,0.263157894736842,0.315789473684211,0.25,0.483552631578947,4.10526315789474,5.8125,30,3,6,1,0,0,0,10,0.25,1,0.352941176470588,0.146757679180887,0,0.12,0,2,1,7,3.68421052631579,4.75,4,0,0.378787878787879,0.344827586206897,0.135273159918903,0.0685567368700543,0.341232770262279,0.124540696123116,0.0243029089235749,0.0821368309914168
"1251",0,0,0,0.25,0.210526315789474,0.263157894736842,0.263157894736842,0.25,0.483552631578947,5.73684210526316,6.375,23,3,6,1,0,0,0,10,0.333333333333333,1,0.0645856533065147,0.146757679180887,0,0.12,0,2,1,7,3.68421052631579,5.0625,4,0,0.361111111111111,0.344827586206897,0.107470612131948,0.173836041801589,0.14865346134409,0.291229515218696,0.0431344870056251,0.0722620132075679
"1252",0,0,0,0.25,0.210526315789474,0.266447368421053,0.368421052631579,0.25,0.486842105263158,4.63157894736842,6.3125,24,3,6,0,0,0,0,10,0.25,0,0.0833333333333333,0.196078431372549,1,0.141287284144427,0,2,1,7,3.97368421052632,5.125,4,0,0.277519379844961,0.344827586206897,0.165658271219268,0.170453973887077,0.251856001301459,0.218001769954322,0.048656867489472,0.0732593156705119
"1253",0,1,0,0.25,0.263157894736842,0.266447368421053,1,0.1875,0.483552631578947,4.73684210526316,6.0625,24,3,6,0,0,0,1,10,0.414634146341463,0,0.168862542244539,0.182584269662921,1,0.141287284144427,0,2,3,7,4.26315789473684,4.625,4,0,0.277519379844961,0.344827586206897,0.775187543015975,0.210853167953109,0.853015146154781,0.244269849881624,0.112108144010422,0.170079425443728
"1254",0,1,0,0.25,0.210526315789474,0.263157894736842,0.894736842105263,0.1875,0.480263157894737,4.05263157894737,5.9375,28,3,6,1,0,0,0,10,0.25,0,0.0833333333333333,0.146757679180887,0,0.141287284144427,0,2,6,7,3.63157894736842,4.8125,4,0,0.268333333333333,0.344827586206897,0.67631166393353,0.173836041801589,0.694863182776343,0.123942976029101,0.0860170965278783,0.0701452115307616
"1255",0,0,0,0.25,0.473684210526316,0.266447368421053,0.526315789473684,0.3125,0.486842105263158,6.78947368421053,6.0625,26,3,6,1,0,0,0,10,0.25,0,0.0833333333333333,0.146757679180887,0,0.141287284144427,0,2,2,7,4.71052631578947,5,4,0,0.268333333333333,0.344827586206897,0.369546392540208,0.433524472174549,0.354920514893454,0.524249389069364,0.141937447790016,0.183367659092928
