"","X","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met","goalMeetNew","goalFunNight","goalOther","goalGetDate","goalSeriousRel","goalSayDid","date7","date5","date3","date4","date6","date1","date2","raceAsian","raceWhite","rateOther","raceLatino","raceBlack","go_out1","go_out4","go_out2","go_out3","go_out7","go_out5","go_out6","fieldLaw","fieldMath","fieldPoliSci","fieldBusiness","fieldEngin","fieldAcademia","fieldSocialSci","fieldSocialWork","fieldUndecided","fieldMedicine","fieldHistReligPhil","fieldEnglish","fieldScience","fieldFilm","fieldLanguages","fieldArts","fieldArch","fieldOther","careerCreative","careerLaw","careerInternational","careerAcademic","careerFinance","careerUndecided","careerEngineer","careerPsychology","careerMedicine","careerSports","careerSocialWork","careerRealEstate","careerOther","careerSpeech","careerArch","careerPolitics","careerJourn","activityAvg","sportsActAdj","tvsportsActAdj","exerciseActAdj","diningActAdj","museumsActAdj","artActAdj","hikingActAdj","gamingActAdj","clubbingActAdj","readingActAdj","tvActAdj","theaterActAdj","moviesActAdj","concertsActAdj","musicActAdj","shoppingActAdj","yogaActAdj","raterDecSum","decSum","attrRatingAvg","sincRatingAvg","intelRatingAvg","funRatingAvg","ambRatingAvg","sharRatingAvg","likeRatingAvg","decAvg","raterDecAvg","attrRatingGuess","sincRatingGuess","intelRatingGuess","funRatingGuess","ambRatingGuess","sharRatingGuess","likeRatingGuess"
"5299",5284,355,15,0,14,16,8,368,0,0,24,3,14,2,10,2,42,1,4,3,3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,7,50,20,10,5,10,5,0,7,6,5,5,5,5,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.70588235294118,2.29411764705882,-5.70588235294118,0.294117647058823,1.29411764705882,0.294117647058823,0.294117647058823,0.294117647058823,-5.70588235294118,2.29411764705882,2.29411764705882,-4.70588235294118,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,-4.70588235294118,3,11,6.26315789473684,7.84210526315789,7.52631578947368,7.57894736842105,7.10526315789474,6.89473684210526,6.94736842105263,0.578947368421053,0.176470588235294,6.70649295170297,10,4.50006743985102,0,7.07493452362864,9.77926313424869,7.2794051231668
"5300",5302,356,16,0,14,2,8,368,0,0,27,3,24,2,2,4,31,1,7,2,3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,4,15,25,20,20,0,20,0,7,9,7,7,7,7,7,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.35294117647059,2.64705882352941,1.64705882352941,0.647058823529412,2.64705882352941,0.647058823529412,-2.35294117647059,-0.352941176470588,-6.35294117647059,-2.35294117647059,0.647058823529412,1.64705882352941,0.647058823529412,1.64705882352941,-0.352941176470588,2.64705882352941,-2.35294117647059,-1.35294117647059,1,11,6.26315789473684,7.68421052631579,7.42105263157895,7.47368421052632,7,6.78947368421053,6.78947368421053,0.578947368421053,0.0588235294117647,9.674937900304,7.90384201421837,0.934906798304891,7.48336879710397,6.40232087381074,8.99958095855725,7.04518771161374
"5301",5320,357,17,0,14,4,8,368,1,0,27,9,25,4,10,10,36,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,1,4,8,8,9,7,8,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11764705882353,-5.11764705882353,-1.11764705882353,2.88235294117647,2.88235294117647,2.88235294117647,2.88235294117647,0.882352941176471,-6.11764705882353,-0.117647058823529,2.88235294117647,-1.11764705882353,2.88235294117647,0.882352941176471,-0.117647058823529,-0.117647058823529,0.882352941176471,-6.11764705882353,3,11,6.42105263157895,7.73684210526316,7.36842105263158,7.36842105263158,7,6.73684210526316,6.78947368421053,0.526315789473684,0.117647058823529,4.44545876193244,10,10,5.39225547299735,7.14234539831813,2.52204601796124,6.71096485380357
"5302",5338,358,18,0,14,14,8,368,0,0,26,8,15,4,1,1,43,1,5,3,7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,5,20,10,25,25,10,10,0,7,7,7,7,7,7,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,0.352941176470588,-3.64705882352941,1.35294117647059,4.35294117647059,-1.64705882352941,-0.647058823529412,-3.64705882352941,-1.64705882352941,3.35294117647059,3.35294117647059,0.352941176470588,-0.647058823529412,2.35294117647059,-1.64705882352941,-0.647058823529412,1.35294117647059,-2.64705882352941,3,11,6.26315789473684,7.78947368421053,7.42105263157895,7.47368421052632,7,6.78947368421053,6.78947368421053,0.578947368421053,0.176470588235294,3.13042906827801,8.02471922356331,10,7.90447688517361,8.00985527633244,8.2881502562704,7.1568696270046
"5303",5356,359,19,0,14,12,8,368,0,0,26,6,26,2,1,5,27,2,6,3,9,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4,2,9,17,23,15,14,22,0,6,7,7,7,7,6,6,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64705882352941,-2.64705882352941,-3.64705882352941,-3.64705882352941,2.35294117647059,-2.64705882352941,-2.64705882352941,1.35294117647059,3.35294117647059,-3.64705882352941,5.35294117647059,-1.64705882352941,2.35294117647059,3.35294117647059,3.35294117647059,3.35294117647059,-3.64705882352941,-0.647058823529412,6,11,6.31578947368421,7.78947368421053,7.42105263157895,7.47368421052632,7,6.84210526315789,6.84210526315789,0.578947368421053,0.352941176470588,7.37224273683672,7.7325231647628,10,9.58965643280029,8.1133556786634,10,6.2513527641892
"5304",5374,360,20,0,14,17,8,368,0,1,24,3,25,6,8,4,42,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,1,8,8,7,7,8,6,8,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.47058823529412,1.52941176470588,-0.470588235294118,-1.47058823529412,1.52941176470588,-0.470588235294118,0.529411764705882,1.52941176470588,1.52941176470588,-6.47058823529412,-0.470588235294118,-1.47058823529412,-0.470588235294118,-0.470588235294118,2.52941176470588,2.52941176470588,-0.470588235294118,0.529411764705882,10,11,6.21052631578947,7.73684210526316,7.42105263157895,7.47368421052632,6.94736842105263,6.84210526315789,6.73684210526316,0.526315789473684,0.529411764705882,6.74982117643713,10,10,7.71970590475597,7.50928627803975,8.52252064528891,8.14459319212617
"5305",5033,341,1,0,14,7,9,369,0,0,23,13,24,4,3,10,42,1,6,1,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10,5,20,20,20,20,20,0,0,6,7,7,7,7,6,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.41176470588235,-6.41176470588235,-5.41176470588235,-6.41176470588235,2.58823529411765,1.58823529411765,1.58823529411765,0.588235294117647,-6.41176470588235,-1.41176470588235,2.58823529411765,2.58823529411765,2.58823529411765,2.58823529411765,2.58823529411765,2.58823529411765,1.58823529411765,2.58823529411765,5,10,6.31578947368421,7,7,7.78947368421053,7,5.78947368421053,6.26315789473684,0.526315789473684,0.294117647058824,7.17544377047028,9.15244033212984,8.5352394741721,7.54942378567391,6.33130766781408,7.22892871083639,5.96804979106004
"5306",5051,342,2,0,14,4,9,369,0,0,33,9,21,3,2,1,42,1,6,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4,2,40,15,25,5,15,0,0,4,4,5,6,7,6,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,-3.11764705882353,-2.11764705882353,-2.11764705882353,3.88235294117647,2.88235294117647,3.88235294117647,-5.11764705882353,-5.11764705882353,1.88235294117647,0.882352941176471,3.88235294117647,1.88235294117647,3.88235294117647,-5.11764705882353,-2.11764705882353,3.88235294117647,-2.11764705882353,9,10,6.42105263157895,7.15789473684211,7.10526315789474,7.84210526315789,7,5.78947368421053,6.26315789473684,0.526315789473684,0.529411764705882,4.76146285838668,10,6.35867590612982,5.88399938019892,6.04740725746635,4.76937882892783,7.60070026151616
"5307",5069,343,3,0,14,10,9,369,0,1,32,10,26,2,5,6,25,3,2,1,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7,5,5,25,20,10,15,25,0,5,6,5,7,7,6,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.76470588235294,-0.764705882352941,-3.76470588235294,-3.76470588235294,3.23529411764706,3.23529411764706,3.23529411764706,1.23529411764706,-4.76470588235294,-3.76470588235294,-1.76470588235294,-2.76470588235294,1.23529411764706,2.23529411764706,2.23529411764706,2.23529411764706,2.23529411764706,0.235294117647059,10,10,6.36842105263158,7.05263157894737,7.10526315789474,7.78947368421053,7,5.78947368421053,6.31578947368421,0.526315789473684,0.588235294117647,8.90635886529346,8.01652319452237,6.06219453598452,7.87800851812367,7.0703958706652,5.31161353740135,6.09518214759656
"5308",5087,344,4,0,14,11,9,369,1,0,26,13,11,3,1,3,28,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,5,15,15,15,20,20,15,1,6,6,7,9,8,9,7,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,2.29411764705882,0.294117647058823,-1.70588235294118,-0.705882352941177,0.294117647058823,-0.705882352941177,-2.70588235294118,-3.70588235294118,2.29411764705882,-2.70588235294118,-2.70588235294118,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,-1.70588235294118,11,10,6.31578947368421,7.05263157894737,7,7.68421052631579,6.94736842105263,5.63157894736842,6.21052631578947,0.473684210526316,0.588235294117647,5.81013520891889,9.96148495066535,6.40591305200977,8.07801610511599,8.59808329981194,5.91732162958005,5.82844241468245
"5309",5105,345,5,0,14,17,9,369,1,1,24,10,25,2,7,6,25,2,7,4,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9,6,10,20,27,23,15,5,1,7,10,8,10,6,5,7,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.35294117647059,-1.35294117647059,-5.35294117647059,3.64705882352941,-0.352941176470588,-1.35294117647059,-1.35294117647059,-3.35294117647059,-2.35294117647059,1.64705882352941,2.64705882352941,-0.352941176470588,0.647058823529412,0.647058823529412,1.64705882352941,2.64705882352941,-0.352941176470588,2.64705882352941,9,10,6.26315789473684,6.84210526315789,6.94736842105263,7.63157894736842,7.05263157894737,5.84210526315789,6.21052631578947,0.473684210526316,0.470588235294118,5.57381430234489,7.4582142114197,7.90101883726044,7.42172920896594,5.39515505202637,4.59800384094289,6.26544860899893
"5310",5123,346,6,0,14,12,9,369,0,0,26,8,25,2,3,3,42,2,5,2,6,7,4,6,8,7,7,6,3,6,8,6,7,8,7,8,6,4,6,20,18.18,20,18,10,10.64,0,7,9,9,10,10,6,8,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35294117647059,0.647058823529412,-2.35294117647059,-0.352941176470588,1.64705882352941,0.647058823529412,0.647058823529412,-0.352941176470588,-3.35294117647059,-0.352941176470588,1.64705882352941,-0.352941176470588,0.647058823529412,1.64705882352941,0.647058823529412,1.64705882352941,-0.352941176470588,-2.35294117647059,7,10,6.26315789473684,6.89473684210526,6.89473684210526,7.63157894736842,6.84210526315789,5.78947368421053,6.15789473684211,0.526315789473684,0.411764705882353,5.28742277745238,4.93902671437793,6.38150758613983,7.2957830571925,7.31282536135592,6.18302119901168,7.44664685823532
"5311",5141,347,7,0,14,15,9,369,0,0,26,9,10,1,1,1,19,5,6,1,13,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,30,5,10,20,30,5,1,7,10,9,10,9,5,8,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.94117647058824,-2.94117647058824,-2.94117647058824,-1.94117647058824,6.05882352941176,-0.941176470588236,-0.941176470588236,-2.94117647058824,-2.94117647058824,4.05882352941176,-1.94117647058824,1.05882352941176,-0.941176470588236,4.05882352941176,-2.94117647058824,3.05882352941176,6.05882352941176,-2.94117647058824,12,10,6.26315789473684,6.84210526315789,6.89473684210526,7.63157894736842,6.89473684210526,5.84210526315789,6.15789473684211,0.473684210526316,0.647058823529412,5.36680920906172,7.32707374324824,6.49118734274528,7.7825150351287,7.57381441235408,5.3480900100554,6.01545661970951
"5312",5159,348,8,0,14,16,9,369,0,0,21,9,15,4,3,3,41,2,6,1,2,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,15,25,15,15,15,15,1,8,7,6,10,7,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,-3.70588235294118,-1.70588235294118,-5.70588235294118,3.29411764705882,3.29411764705882,3.29411764705882,-4.70588235294118,-5.70588235294118,2.29411764705882,3.29411764705882,0.294117647058823,3.29411764705882,0.294117647058823,0.294117647058823,0.294117647058823,3.29411764705882,-1.70588235294118,18,10,6.21052631578947,7,7.05263157894737,7.63157894736842,7,5.94736842105263,6.42105263157895,0.473684210526316,1,5.93403119417978,5.70473509246645,5.65438408550613,8.34843570886589,4.95154729336626,6.356487524656,6.36107942437137
"5313",5177,349,9,0,14,9,9,369,0,1,33,3,18,2,1,7,35,1,4,2,7,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,25,20,10,20,20,5,0,6,7,7,7,7,6,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,-4.41176470588235,-3.41176470588235,3.58823529411765,1.58823529411765,0.588235294117647,1.58823529411765,0.588235294117647,-5.41176470588235,-0.411764705882353,0.588235294117647,-2.41176470588235,1.58823529411765,1.58823529411765,1.58823529411765,2.58823529411765,-0.411764705882353,0.588235294117647,10,10,6.31578947368421,7,7,7.78947368421053,7,5.78947368421053,6.26315789473684,0.526315789473684,0.588235294117647,8.42000344770771,5.27188592916998,6.24715144875692,7.8113702760411,6.88457843588167,5.4425229843234,6.69407215833091
"5314",5195,350,10,0,14,5,9,369,0,1,31,10,11,2,9,5,42,2,7,3,4,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,12,25,25,8,15,15,0,5,1,4,4,5,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.88235294117647,1.11764705882353,-5.88235294117647,2.11764705882353,1.11764705882353,0.117647058823529,0.117647058823529,0.117647058823529,-0.882352941176471,-0.882352941176471,1.11764705882353,1.11764705882353,1.11764705882353,1.11764705882353,1.11764705882353,1.11764705882353,-2.88235294117647,-0.882352941176471,5,10,6.36842105263158,7.31578947368421,7.15789473684211,7.94736842105263,7.10526315789474,6.05263157894737,6.42105263157895,0.526315789473684,0.294117647058824,10,10,6.882253598481,10,7.30892271886625,6.4123616782384,5.44738965837375
"5315",5213,351,11,0,14,13,9,369,1,0,35,9,15,4,1,3,42,2,5,4,2,5,2,5,10,10,10,7,2,3,10,3,10,10,10,10,5,5,8,15,15,30,15,15,10,1,7,8,8,7,7,6,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,-1.88235294117647,-4.88235294117647,-1.88235294117647,3.11764705882353,3.11764705882353,3.11764705882353,0.117647058823529,-4.88235294117647,-3.88235294117647,3.11764705882353,-3.88235294117647,3.11764705882353,3.11764705882353,3.11764705882353,3.11764705882353,-1.88235294117647,-1.88235294117647,13,10,6.26315789473684,6.94736842105263,6.94736842105263,7.78947368421053,7,5.78947368421053,6.26315789473684,0.473684210526316,0.705882352941177,6.25990634453524,5.59226773693908,7.63633136113738,9.60367923606644,8.12174815478458,5.63695212201251,4.66315350208104
"5316",5231,352,12,0,14,14,9,369,1,0,29,9,17,6,6,6,42,2,4,3,6,8,5,10,10,10,10,8,4,5,5,8,9,9,10,10,7,7,9,20,20,20,10,10,20,1,7,7,7,9,7,8,8,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,0.0588235294117645,-2.94117647058824,2.05882352941176,2.05882352941176,2.05882352941176,2.05882352941176,0.0588235294117645,-3.94117647058824,-2.94117647058824,-2.94117647058824,0.0588235294117645,1.05882352941176,1.05882352941176,2.05882352941176,2.05882352941176,-0.941176470588236,-0.941176470588236,13,10,6.26315789473684,7,7,7.68421052631579,7,5.68421052631579,6.15789473684211,0.473684210526316,0.705882352941177,5.42410956692662,6.55399869150013,7.71206486943939,5.45202907498507,8.53889398704345,6.26331417441384,7.30779319597274
"5317",5249,353,13,0,14,15,9,369,1,0,25,9,25,4,7,7,42,1,2,1,2,3,4,5,8,9,9,8,8,5,6,4,9,9,8,9,8,5,5,15,10,25,25,10,15,1,8,8,8,7,7,6,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,-3.88235294117647,-2.88235294117647,-1.88235294117647,1.11764705882353,2.11764705882353,2.11764705882353,1.11764705882353,1.11764705882353,-1.88235294117647,-0.882352941176471,-2.88235294117647,2.11764705882353,2.11764705882353,1.11764705882353,2.11764705882353,1.11764705882353,-1.88235294117647,12,10,6.21052631578947,6.94736842105263,6.94736842105263,7.78947368421053,7,5.78947368421053,6.15789473684211,0.473684210526316,0.647058823529412,1.73622883236259,5.22944557733622,7.34033096230232,7.39830532016903,6.42808275609301,6.64328858034978,5.64415394367529
"5318",5267,354,14,0,14,1,9,369,1,1,22,3,23,2,9,8,49,1,6,1,3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,7,20,10,20,20,20,10,1,5,10,8,10,6,10,8,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.82352941176471,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,0.176470588235294,0.176470588235294,-6.82352941176471,-6.82352941176471,-6.82352941176471,0.176470588235294,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,-1.82352941176471,12,10,6.36842105263158,6.84210526315789,6.94736842105263,7.63157894736842,7.05263157894737,5.57894736842105,6.15789473684211,0.473684210526316,0.647058823529412,7.63891817455336,4.67245289154932,6.92371153536862,8.16293979606772,7.92493421931467,5.95064939691876,6.93155938529736
"5319",5285,355,15,0,14,2,9,369,0,1,24,3,14,2,10,2,42,1,4,3,3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,7,50,20,10,5,10,5,0,6,7,7,7,7,6,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.70588235294118,2.29411764705882,-5.70588235294118,0.294117647058823,1.29411764705882,0.294117647058823,0.294117647058823,0.294117647058823,-5.70588235294118,2.29411764705882,2.29411764705882,-4.70588235294118,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,-4.70588235294118,3,10,6.31578947368421,7,7,7.78947368421053,7,5.78947368421053,6.26315789473684,0.526315789473684,0.176470588235294,6.05524821154664,10,8.20727209655692,8.69646285951805,5.97992057284183,5.17112918600864,6.63932848154183
"5320",5303,356,16,0,14,6,9,369,0,1,27,3,24,2,2,4,31,1,7,2,3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,4,15,25,20,20,0,20,0,6,7,7,7,7,6,6,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.35294117647059,2.64705882352941,1.64705882352941,0.647058823529412,2.64705882352941,0.647058823529412,-2.35294117647059,-0.352941176470588,-6.35294117647059,-2.35294117647059,0.647058823529412,1.64705882352941,0.647058823529412,1.64705882352941,-0.352941176470588,2.64705882352941,-2.35294117647059,-1.35294117647059,1,10,6.31578947368421,7,7,7.78947368421053,7,5.78947368421053,6.26315789473684,0.526315789473684,0.0588235294117647,8.17763629126376,4.81055583168553,7.74454819329749,7.40220341733294,8.31976764139897,5.51790979569933,6.15159300403923
"5321",5321,357,17,0,14,8,9,369,0,0,27,9,25,4,10,10,36,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,0,6,7,7,7,7,6,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11764705882353,-5.11764705882353,-1.11764705882353,2.88235294117647,2.88235294117647,2.88235294117647,2.88235294117647,0.882352941176471,-6.11764705882353,-0.117647058823529,2.88235294117647,-1.11764705882353,2.88235294117647,0.882352941176471,-0.117647058823529,-0.117647058823529,0.882352941176471,-6.11764705882353,3,10,6.31578947368421,7,7,7.78947368421053,7,5.78947368421053,6.26315789473684,0.526315789473684,0.176470588235294,5.82760824397507,8.0395059528525,8.11209008140419,8.42439049893579,7.09203123999865,5.98877157624153,6.03037533034442
"5322",5339,358,18,0,14,18,9,369,0,0,26,8,15,4,1,1,43,1,5,3,7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,5,20,10,25,25,10,10,0,7,8,7,8,7,6,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,0.352941176470588,-3.64705882352941,1.35294117647059,4.35294117647059,-1.64705882352941,-0.647058823529412,-3.64705882352941,-1.64705882352941,3.35294117647059,3.35294117647059,0.352941176470588,-0.647058823529412,2.35294117647059,-1.64705882352941,-0.647058823529412,1.35294117647059,-2.64705882352941,3,10,6.26315789473684,6.94736842105263,7,7.73684210526316,7,5.78947368421053,6.21052631578947,0.526315789473684,0.176470588235294,6.39263284344234,5.07193864250874,5.98683157950849,7.23099722879177,7.19952704078131,5.83606819269944,6.51825405398788
"5323",5357,359,19,0,14,16,9,369,1,1,26,6,26,2,1,5,27,2,6,3,9,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4,2,9,17,23,15,14,22,1,7,4,7,6,6,3,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64705882352941,-2.64705882352941,-3.64705882352941,-3.64705882352941,2.35294117647059,-2.64705882352941,-2.64705882352941,1.35294117647059,3.35294117647059,-3.64705882352941,5.35294117647059,-1.64705882352941,2.35294117647059,3.35294117647059,3.35294117647059,3.35294117647059,-3.64705882352941,-0.647058823529412,6,10,6.26315789473684,7.15789473684211,7,7.84210526315789,7.05263157894737,5.94736842105263,6.31578947368421,0.473684210526316,0.294117647058824,6.38408777967876,6.9566047396604,8.2663389044226,8.32564757470099,6.25072850286971,6.48427738702513,5.73375732077013
