"","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter"
"4626",306,14,0,12,14,2,6,313,0,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,1,7,8,8,6,6,6,7,6,0,1,1,1,1
"4627",306,14,0,12,14,3,7,314,0,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,0,6,8,7,7,8,6,6,7,0,1,1,1,1
"4628",306,14,0,12,14,4,8,315,1,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,1,8,8,8,8,8,6,8,7,0,1,1,1,1
"4629",306,14,0,12,14,6,9,316,0,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,1,7,8,8,7,8,6,7,6,0,1,1,1,1
"4630",306,14,0,12,14,10,10,317,0,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,1,7,8,8,8,8,6,8,6,0,1,1,1,1
"4631",306,14,0,12,14,7,11,318,0,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,0,5,6,6,5,5,6,5,5,0,1,1,1,1
"4632",306,14,0,12,14,13,12,319,0,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,0,5,6,6,6,6,5,5,5,0,1,1,1,1
"4633",306,14,0,12,14,11,13,320,0,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,0,6,6,7,6,6,5,5,5,0,1,1,1,1
"4634",306,14,0,12,14,1,14,321,0,0,22,9,4,6,2,1,6,3,2,7,4,16,20,19,16,18,11,0,6,6,8,6,6,4,6,6,0,1,1,1,1
"4635",307,15,0,12,14,10,1,308,0,1,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,3,6,7,5,5,4,6,5,0,0,0,0,NA
"4636",307,15,0,12,14,13,2,309,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,4,7,6,7,5,5,6,3,0,0,0,0,NA
"4637",307,15,0,12,14,6,3,310,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,4,6,6,4,4,3,4,3,0,0,0,0,NA
"4638",307,15,0,12,14,1,4,311,0,1,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,1,7.5,8,8,7,7,5.5,7,5,0,0,0,0,NA
"4639",307,15,0,12,14,9,5,312,1,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,1,7,8,7.5,8,7,7,8,6,0,0,0,0,NA
"4640",307,15,0,12,14,3,6,313,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,1,8,9,9,9,8,8,9,7,0,0,0,0,NA
"4641",307,15,0,12,14,4,7,314,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,4,8,8,5,8,4,6,4,0,0,0,0,NA
"4642",307,15,0,12,14,5,8,315,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,6.5,8,8,6,7,6.5,6,5,0,0,0,0,NA
"4643",307,15,0,12,14,7,9,316,1,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,1,6,7,7,8,7,7,7,5,0,0,0,0,NA
"4644",307,15,0,12,14,11,10,317,1,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,1,7,6,7,8,5,7,7,6,0,0,0,0,NA
"4645",307,15,0,12,14,8,11,318,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,4,6,7,6,6,5,5,4,0,0,0,0,NA
"4646",307,15,0,12,14,14,12,319,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,3,8,6,7,5,5,6,6,0,0,0,0,NA
"4647",307,15,0,12,14,12,13,320,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,5,6,6,5,4,4,5,4,0,0,0,0,NA
"4648",307,15,0,12,14,2,14,321,0,0,27,9,4,1,3,5,7,2,2,3,4,10,20,20,15,20,15,0,4,7,8,5,8,5,7,3,0,0,0,0,NA
"4649",308,1,1,12,14,6,1,294,0,1,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,1,9,9,9,8,7,8,9,6,0,NA,NA,NA,NA
"4650",308,1,1,12,14,5,2,295,0,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,1,8,9,8,8,7,7,9,5,0,NA,NA,NA,NA
"4651",308,1,1,12,14,12,3,296,0,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,1,7,8,8,7,6,7,8,4,0,NA,NA,NA,NA
"4652",308,1,1,12,14,11,4,297,1,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,1,8,9,8,8,6,7,9,4,0,NA,NA,NA,NA
"4653",308,1,1,12,14,14,5,298,0,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,1,9,8,9,8,7,7,9,5,0,NA,NA,NA,NA
"4654",308,1,1,12,14,4,6,299,0,1,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,1,8,9,8,8,6,8,9,6,0,NA,NA,NA,NA
"4655",308,1,1,12,14,7,7,300,0,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,0,6,8,8,7,6,7,7,5,1,NA,NA,NA,NA
"4656",308,1,1,12,14,3,8,301,0,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,0,7,9,8,7,6,8,8,2,0,NA,NA,NA,NA
"4657",308,1,1,12,14,13,10,302,0,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,0,8,9,10,8,7,7,9,5,0,NA,NA,NA,NA
"4658",308,1,1,12,14,2,11,303,0,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,0,8,9,10,7,6,6,8,2,0,NA,NA,NA,NA
"4659",308,1,1,12,14,8,12,304,0,0,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,0,7,9,8,7,6,7,8,4,0,NA,NA,NA,NA
"4660",308,1,1,12,14,1,13,305,0,1,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,0,8,9,8,7,6,7,8,5,1,NA,NA,NA,NA
"4661",308,1,1,12,14,9,14,306,0,1,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,0,10,10,10,10,8,7,9,6,1,NA,NA,NA,NA
"4662",308,1,1,12,14,10,15,307,0,1,27,9,4,7,3,1,7,2,2,7,4,17,19,18,17,11,18,1,8,9,9,8,7,7,9,5,0,NA,NA,NA,NA
"4663",309,2,1,12,14,9,1,294,0,0,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,10,10,10,10,10,6,8,3,0,0,0,0,NA
"4664",309,2,1,12,14,8,2,295,0,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,9,10,8,10,8,6,8,4,0,0,0,0,NA
"4665",309,2,1,12,14,1,3,296,0,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,8,10,10,8,10,4,5,8,0,0,0,0,NA
"4666",309,2,1,12,14,14,4,297,0,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,10,10,8,8,7,8,8,4,0,0,0,0,NA
"4667",309,2,1,12,14,3,5,298,0,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,8,10,8,8,8,4,8,3,0,0,0,0,NA
"4668",309,2,1,12,14,7,6,299,0,0,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,7,10,9,9,8,6,7,3,0,0,0,0,NA
"4669",309,2,1,12,14,10,7,300,0,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,10,10,8,9,8,6,8,6,0,0,0,0,NA
"4670",309,2,1,12,14,6,8,301,1,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,1,8,10,10,8,10,7,8,8,0,0,0,0,NA
"4671",309,2,1,12,14,2,10,302,0,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,5,4,4,4,4,0,3,2,0,0,0,0,NA
"4672",309,2,1,12,14,5,11,303,0,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,1,10,10,10,9,10,6,8,9,0,0,0,0,NA
"4673",309,2,1,12,14,11,12,304,0,1,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,8,10,8,10,8,4,8,2,0,0,0,0,NA
"4674",309,2,1,12,14,4,13,305,1,0,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,1,10,10,10,10,10,5,8,5,0,0,0,0,NA
"4675",309,2,1,12,14,12,14,306,0,0,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,0,10,10,8,8,7,6,8,4,0,0,0,0,NA
"4676",309,2,1,12,14,13,15,307,0,0,32,9,2,5,9,3,3,2,2,7,4,20,20,20,20,10,10,1,10,10,10,10,7,6,8,8,0,0,0,0,NA
"4677",310,3,1,12,14,2,1,294,0,0,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,7,7,8,6,7,5,7,6,0,NA,NA,NA,NA
"4678",310,3,1,12,14,1,2,295,0,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,6,7,7,5,6,4,6,5,0,NA,NA,NA,NA
"4679",310,3,1,12,14,8,3,296,0,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,6,8,8,7,6,6,5,5,0,NA,NA,NA,NA
"4680",310,3,1,12,14,7,4,297,1,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,1,9,8,7,8,7,6,8,7,0,NA,NA,NA,NA
"4681",310,3,1,12,14,10,5,298,0,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,7,7,7,8,6,4,5,5,0,NA,NA,NA,NA
"4682",310,3,1,12,14,14,6,299,0,0,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,6,6,6,6,6,5,5,4,0,NA,NA,NA,NA
"4683",310,3,1,12,14,3,7,300,0,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,6,6,6,5,7,4,5,4,0,NA,NA,NA,NA
"4684",310,3,1,12,14,13,8,301,0,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,1,8,7,7,6,7,4,7,6,0,NA,NA,NA,NA
"4685",310,3,1,12,14,9,10,302,0,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,6,6,5,7,5,4,4,4,0,NA,NA,NA,NA
"4686",310,3,1,12,14,12,11,303,0,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,6,8,7,5,5,5,6,4,0,NA,NA,NA,NA
"4687",310,3,1,12,14,4,12,304,0,1,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,1,8,7,7,7,7,5,7,6,0,NA,NA,NA,NA
"4688",310,3,1,12,14,11,13,305,0,0,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,7,8,7,6,6,4,6,5,0,NA,NA,NA,NA
"4689",310,3,1,12,14,5,14,306,0,0,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,0,8,8,7,6,7,3,6,5,0,NA,NA,NA,NA
"4690",310,3,1,12,14,6,15,307,0,0,25,5,2,7,8,1,3,1,10,6,4,24,15,20,20,8,13,1,8,8,8,8,8,5,8,7,0,NA,NA,NA,NA
"4691",311,4,1,12,14,11,1,294,0,1,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,6,7,8,5,4,5,7,5,0,NA,NA,NA,NA
"4692",311,4,1,12,14,10,2,295,0,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,4,5,5,5,7,8,6,6,0,NA,NA,NA,NA
"4693",311,4,1,12,14,3,3,296,0,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,5,5,7,5,8,6,7,7,0,NA,NA,NA,NA
"4694",311,4,1,12,14,2,4,297,0,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,1,7,8,5,6,5,8,7,6,0,NA,NA,NA,NA
"4695",311,4,1,12,14,5,5,298,0,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,5,6,6,7,5,6,7,4,0,NA,NA,NA,NA
"4696",311,4,1,12,14,9,6,299,0,1,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,5,5,6,4,7,5,6,10,0,NA,NA,NA,NA
"4697",311,4,1,12,14,12,7,300,0,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,4,2,5,4,5,7,5,4,0,NA,NA,NA,NA
"4698",311,4,1,12,14,8,8,301,1,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,1,6,6,7,8,7,8,6,10,0,NA,NA,NA,NA
"4699",311,4,1,12,14,4,10,302,0,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,4,0,2,0,3,8,3,0,0,NA,NA,NA,NA
"4700",311,4,1,12,14,7,11,303,0,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,1,8,7,7,8,5,8,8,7,0,NA,NA,NA,NA
"4701",311,4,1,12,14,13,12,304,0,0,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,1,7,7,4,5,5,5,6,9,0,NA,NA,NA,NA
"4702",311,4,1,12,14,6,13,305,0,1,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,5,7,6,5,6,7,6,10,0,NA,NA,NA,NA
"4703",311,4,1,12,14,14,14,306,0,1,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,6,5,5,2,8,7,7,8,0,NA,NA,NA,NA
"4704",311,4,1,12,14,1,15,307,0,1,29,8,4,1,1,2,6,1,7,8,4,50,20,10,10,5,5,0,5,8,6,7,5,6,7,8,0,NA,NA,NA,NA
"4705",312,5,1,12,14,5,1,294,0,0,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,1,8,8,8,7,8,8,8,7,0,NA,NA,NA,NA
"4706",312,5,1,12,14,4,2,295,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,5,6,6,3,4,2,3,5,0,NA,NA,NA,NA
"4707",312,5,1,12,14,11,3,296,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,3,6,7,4,8,2,4,5,0,NA,NA,NA,NA
"4708",312,5,1,12,14,10,4,297,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,7,5,5,6,3,2,5,6,0,NA,NA,NA,NA
"4709",312,5,1,12,14,13,5,298,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,5,7,7,5,5,4,5,6,0,NA,NA,NA,NA
"4710",312,5,1,12,14,3,6,299,0,0,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,5,7,8,7,6,3,5,7,0,NA,NA,NA,NA
"4711",312,5,1,12,14,6,7,300,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,4,6,6,4,4,2,3,5,0,NA,NA,NA,NA
"4712",312,5,1,12,14,2,8,301,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,6,6,8,5,8,3,4,3,0,NA,NA,NA,NA
"4713",312,5,1,12,14,12,10,302,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,6,4,4,8,4,8,6,10,0,NA,NA,NA,NA
"4714",312,5,1,12,14,1,11,303,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,1,9,8,8,6,7,9,9,6,0,NA,NA,NA,NA
"4715",312,5,1,12,14,7,12,304,0,1,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,6,6,6,6,4,3,6,6,0,NA,NA,NA,NA
"4716",312,5,1,12,14,14,13,305,0,0,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,5,7,8,4,8,5,5,5,0,NA,NA,NA,NA
"4717",312,5,1,12,14,8,14,306,0,0,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,0,7,6,6,5,5,2,5,6,0,NA,NA,NA,NA
"4718",312,5,1,12,14,9,15,307,1,0,23,15,2,3,1,2,4,2,6,5,4,25,5,30,15,5,20,1,7,8,8,6,7,6,7,7,0,NA,NA,NA,NA
"4719",313,6,1,12,14,13,1,294,0,0,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,6,5,6,7,8,8,6,7,0,1,0,1,1
"4720",313,6,1,12,14,12,2,295,0,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,5,7,8,7,7,9,7,7,0,1,0,1,1
"4721",313,6,1,12,14,5,3,296,0,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,3,6,9,4,8,4,4,6,0,1,0,1,1
"4722",313,6,1,12,14,4,4,297,0,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,1,6,7,6,7,7,6,7,8,0,1,0,1,1
"4723",313,6,1,12,14,7,5,298,0,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,4,6,7,5,7,5,7,7,0,1,0,1,1
"4724",313,6,1,12,14,11,6,299,0,0,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,4,7,7,5,5,4,5,4,0,1,0,1,1
"4725",313,6,1,12,14,14,7,300,0,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,3,6,7,8,7,6,6,7,0,1,0,1,1
"4726",313,6,1,12,14,10,8,301,0,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,5,8,9,8,8,5,8,8,0,1,0,1,1
"4727",313,6,1,12,14,6,10,302,0,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,3,6,4,8,6,5,4,7,0,1,0,1,1
"4728",313,6,1,12,14,9,11,303,1,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,1,7,7,9,8,9,6,9,6,0,1,0,1,1
"4729",313,6,1,12,14,1,12,304,0,1,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,6,8,7,8,6,6,7,7,0,1,0,1,1
"4730",313,6,1,12,14,8,13,305,0,0,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,6,7,7,5,6,4,5,5,0,1,0,1,1
"4731",313,6,1,12,14,2,14,306,0,0,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,4,8,6,6,6,4,4,5,0,1,0,1,1
"4732",313,6,1,12,14,3,15,307,0,0,27,8,2,2,3,1,4,1,6,6,4,19,13,18,18,10,22,0,5,7,9,8,8,8,8,7,0,1,0,1,1
"4733",314,7,1,12,14,14,1,294,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,1,7,7,6,6,6,6,6,6,0,0,0,0,NA
"4734",314,7,1,12,14,13,2,295,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,0,4,6,5,5,5,4,5,6,0,0,0,0,NA
"4735",314,7,1,12,14,6,3,296,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,0,4,6,6,5,8,5,5,6,0,0,0,0,NA
"4736",314,7,1,12,14,5,4,297,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,1,5,5,6,6,6,5,7,5,0,0,0,0,NA
"4737",314,7,1,12,14,8,5,298,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,0,4,5,5,4,4,4,4,4,0,0,0,0,NA
"4738",314,7,1,12,14,12,6,299,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,0,6,6,5,5,6,4,5,5,0,0,0,0,NA
"4739",314,7,1,12,14,1,7,300,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,0,5,7,7,4,5,4,4,4,0,0,0,0,NA
"4740",314,7,1,12,14,11,8,301,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,1,7,7,7,7,5,6,6,6,0,0,0,0,NA
"4741",314,7,1,12,14,7,10,302,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,0,7,5,6,7,6,6,6,5,0,0,0,0,NA
"4742",314,7,1,12,14,10,11,303,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,1,6,7,7,7,6,6,7,6,0,0,0,0,NA
"4743",314,7,1,12,14,2,12,304,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,0,5,7,5,6,7,5,6,5,0,0,0,0,NA
"4744",314,7,1,12,14,9,13,305,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,0,6,6,6,6,5,5,6,6,0,0,0,0,NA
"4745",314,7,1,12,14,3,14,306,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,1,9,8,7,8,5,6,8,7,0,0,0,0,NA
"4746",314,7,1,12,14,4,15,307,0,0,32,13,6,3,1,2,6,2,2,6,4,20,10,30,20,10,10,1,7,8,7,7,5,6,7,6,0,0,0,0,NA
"4747",315,8,1,12,14,1,1,294,0,0,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,1,9,8,10,7,7,7,9,5,0,NA,NA,NA,NA
"4748",315,8,1,12,14,14,2,295,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,1,7,7,9,7,4,3,6,4,0,NA,NA,NA,NA
"4749",315,8,1,12,14,7,3,296,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,0,7,8,8,4,4,4,8,3,0,NA,NA,NA,NA
"4750",315,8,1,12,14,6,4,297,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,0,6,8,8,6,3,4,6,4,0,NA,NA,NA,NA
"4751",315,8,1,12,14,9,5,298,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,1,8,7,9,8,3,5,7,5,0,NA,NA,NA,NA
"4752",315,8,1,12,14,13,6,299,0,0,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,1,7,9,9,7,6,4,7,5,0,NA,NA,NA,NA
"4753",315,8,1,12,14,2,7,300,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,0,5,9,9,6,6,3,6,6,0,NA,NA,NA,NA
"4754",315,8,1,12,14,12,8,301,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,0,5,8,8,7,7,3,6,3,0,NA,NA,NA,NA
"4755",315,8,1,12,14,8,10,302,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,0,2,8,6,4,7,2,4,1,0,NA,NA,NA,NA
"4756",315,8,1,12,14,11,11,303,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,0,7,7,7,7,6,3,6,4,0,NA,NA,NA,NA
"4757",315,8,1,12,14,3,12,304,0,1,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,0,7,9,8,8,3,3,6,4,0,NA,NA,NA,NA
"4758",315,8,1,12,14,10,13,305,1,0,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,1,9,8,8,6,4,5,7,6,0,NA,NA,NA,NA
"4759",315,8,1,12,14,4,14,306,1,0,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,1,8,8,9,10,4,2,7,6,0,NA,NA,NA,NA
"4760",315,8,1,12,14,5,15,307,0,0,27,5,2,1,4,3,5,3,2,5,4,6.67,19.05,42.86,9.52,14.29,7.62,1,10,8,10,9,5,4,8,7,0,NA,NA,NA,NA
"4761",316,9,1,12,14,3,1,294,1,0,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,1,7,8,9,8,7,6,7,6,0,0,2,1,1
"4762",316,9,1,12,14,2,2,295,0,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,0,5,6,6,6,5,3,4,3,0,0,2,1,1
"4763",316,9,1,12,14,9,3,296,1,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,1,6,8,8,8,7,5,6,6,0,0,2,1,1
"4764",316,9,1,12,14,8,4,297,1,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,1,7,6,6,7,7,5,6,5,0,0,2,1,1
"4765",316,9,1,12,14,11,5,298,0,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,0,5,6,5,4,4,3,3,3,0,0,2,1,1
"4766",316,9,1,12,14,1,6,299,1,0,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,1,5,8,7,8,5,5,7,7,0,0,2,1,1
"4767",316,9,1,12,14,4,7,300,1,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,1,6,8,8,7,7,8,6,7,0,0,2,1,1
"4768",316,9,1,12,14,14,8,301,0,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,0,5,6,8,4,5,3,3,2,0,0,2,1,1
"4769",316,9,1,12,14,10,10,302,0,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,0,4,5,6,8,7,6,5,5,0,0,2,1,1
"4770",316,9,1,12,14,13,11,303,0,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,0,6,5,6,6,3,3,4,4,0,0,2,1,1
"4771",316,9,1,12,14,5,12,304,0,1,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,1,8,8,8,9,6,6,8,5,0,0,2,1,1
"4772",316,9,1,12,14,12,13,305,0,0,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,0,5,6,5,4,4,3,3,2,0,0,2,1,1
"4773",316,9,1,12,14,6,14,306,0,0,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,0,6,6,5,3,4,2,2,2,0,0,2,1,1
"4774",316,9,1,12,14,7,15,307,1,0,25,8,2,3,3,2,4,1,7,5,4,25,20,15,25,10,5,1,7,7,7,6,6,4,6,3,0,0,2,1,1
"4775",317,10,1,12,14,7,1,294,0,0,30,8,2,1,1,1,4,1,7,7,4,50,0,20,20,0,10,1,8,7,9,7,7,7,8,7,0,0,1,0,NA
"4776",317,10,1,12,14,6,2,295,0,1,30,8,2,1,1,1,4,1,7,7,4,50,0,20,20,0,10,0,4,7,7,4,7,4,5,6,0,0,1,0,NA
"4777",317,10,1,12,14,13,3,296,1,1,30,8,2,1,1,1,4,1,7,7,4,50,0,20,20,0,10,1,5,10,9,9,9,6,7,7,0,0,1,0,NA
"4778",317,10,1,12,14,12,4,297,0,1,30,8,2,1,1,1,4,1,7,7,4,50,0,20,20,0,10,0,8,4,6,4,6,4,5,5,0,0,1,0,NA
"4779",317,10,1,12,14,1,5,298,0,1,30,8,2,1,1,1,4,1,7,7,4,50,0,20,20,0,10,0,4,8,7,4,6,2,4,7,0,0,1,0,NA
