"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal.2","goal.1","goal.6","goal.3","goal.4","goal.5","date.7","date.5","date.3","date.4","date.6","date.1","date.2","race.4","race.2","race.6","race.3","race.1","go_out.1","go_out.4","go_out.2","go_out.3","go_out.7","go_out.5","go_out.6","field_cd.1","field_cd.2","field_cd.13","field_cd.8","field_cd.5","field_cd.9","field_cd.3","field_cd.11","field_cd.12","field_cd.4","field_cd.7","field_cd.6","field_cd.10","field_cd.14","field_cd.16","field_cd.15","field_cd.17","field_cd.18","career_c.6","career_c.1","career_c.9","career_c.2","career_c.7","career_c.10","career_c.5","career_c.3","career_c.4","career_c.14","career_c.11","career_c.8","career_c.15","career_c.12","career_c.17","career_c.13","career_c.16","activityAvg","raterCount","rateeCount","tvsportsAdj","exerciseAdj","diningAdj","museumsAdj","artAdj","hikingAdj","gamingAdj","clubbingAdj","readingAdj","tvAdj","theaterAdj","moviesAdj","concertsAdj","musicAdj","shoppingAdj","yogaAdj","raterDecSum","raterAttrSum","raterSincSum","raterIntelSum","raterFunSum","raterAmbSum","raterSharSum","raterLikeSum","raterProbSum","rateeDecSum","rateeAttrSum","rateeSincSum","rateeIntelSum","rateeFunSum","rateeAmbSum","rateeSharSum","rateeLikeSum","rateeProbSum","goal.2.yRaterAvg","goal.2.yRateeAvg","decRaterAvg","decRateeAvg","decRaterAvgExc","decRateeAvgExc","decRaterAdj","decRateeAdj","attrRaterAvg","attrRateeAvg","attrRaterAvgExc","attrRateeAvgExc","attrRaterAdj","attrRateeAdj","sincRaterAvg","sincRateeAvg","sincRaterAvgExc","sincRateeAvgExc","sincRaterAdj","sincRateeAdj","intelRaterAvg","intelRateeAvg","intelRaterAvgExc","intelRateeAvgExc","intelRaterAdj","intelRateeAdj","funRaterAvg","funRateeAvg","funRaterAvgExc","funRateeAvgExc","funRaterAdj","funRateeAdj","ambRaterAvg","ambRateeAvg","ambRaterAvgExc","ambRateeAvgExc","ambRaterAdj","ambRateeAdj","sharRaterAvg","sharRateeAvg","sharRaterAvgExc","sharRateeAvgExc","sharRaterAdj","sharRateeAdj","likeRaterAvg","likeRateeAvg","likeRaterAvgExc","likeRateeAvgExc","likeRaterAdj","likeRateeAdj","probRaterAvg","probRateeAvg","probRaterAvgExc","probRateeAvgExc","probRaterAdj","probRateeAdj"
"2681",371,11,1,14,20,5,17,357,0,-0.34,0,2,27,8,25,2,3,1,69,5,7,1,9,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,6,4,40,0,10,50,0,0,15,15,15,15,20,20,10,8,10,10,0,6,7,8,4,7,1,4,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,20,20,2.41,2.41,-1.59,-1.59,-1.59,-1.59,-1.59,-1.59,-0.59,0.41,-1.59,1.41,5.41,5.41,-3.59,2.41,7,108,148,135,86,112,94,104,177,11,129,135,135,118,117,103,121,117,0.35,0.55,0.35,0.55,0.37,0.58,-0.37,-0.58,5.4,6.45,5.37,6.47,0.63,-0.47,7.4,6.75,7.42,6.74,-0.42,0.26,6.75,6.75,6.68,6.68,1.32,1.32,4.3,5.9,4.32,6,-0.32,-2,5.6,5.85,5.53,5.79,1.47,1.21,4.7,5.15,4.89,5.37,-3.89,-4.37,5.2,6.05,5.26,6.16,-1.26,-2.16,8.85,5.85,9.05,5.89,-4.05,-0.89
"2682",372,12,1,14,20,20,17,357,0,0.33,0,2,27,8,26,2,9,7,46,2,5,2,10,9,10,8,9,9,9,7,4,2,9,6,8,6,7,7,4,2,5,4,30,15,15,20,5,15,30,10,15,10,20,15,7,8,8,9,0,8,8,8,7,6,5,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.29,20,20,3.71,1.71,2.71,2.71,2.71,0.71,-2.29,-4.29,2.71,-0.29,1.71,-0.29,0.71,0.71,-2.29,-4.29,6,114,129,125,98,100,86,97,75,11,129,135,135,118,117,103,121,117,0.3,0.55,0.3,0.55,0.32,0.58,-0.32,-0.58,5.7,6.45,5.58,6.37,2.42,1.63,6.45,6.75,6.37,6.68,1.63,1.32,6.25,6.75,6.16,6.68,1.84,1.32,4.9,5.9,4.79,5.84,2.21,1.16,5,5.85,4.95,5.84,1.05,0.16,4.3,5.15,4.26,5.16,0.74,-0.16,4.85,6.05,4.79,6.05,1.21,-0.05,3.75,5.85,3.68,5.89,1.32,-0.89
"2683",373,13,1,14,20,1,17,357,0,0.15,0,2,29,8,25,3,3,1,42,2,5,2,7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,4,75,5,5,10,0,5,80,5,5,5,5,0,9,8,9,9,1,9,10,9,9,9,6,9,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.41,20,20,-0.41,2.59,2.59,1.59,0.59,-2.41,-0.41,3.59,2.59,-3.41,-2.41,-1.41,-0.41,3.59,2.59,-3.41,6,112,117,130,120,114,99,111,106,11,129,135,135,118,117,103,121,117,0.3,0.55,0.3,0.55,0.26,0.53,0.74,0.47,5.6,6.45,5.42,6.32,3.58,2.68,5.85,6.75,5.63,6.58,4.37,3.42,6.5,6.75,6.37,6.63,2.63,2.37,6,5.9,5.84,5.74,3.16,3.26,5.7,5.85,5.53,5.68,3.47,3.32,4.95,5.15,4.89,5.11,1.11,0.89,5.55,6.05,5.37,5.89,3.63,3.11,5.3,5.85,5.16,5.74,2.84,2.26
"2684",374,14,1,14,20,12,17,357,1,-0.01,1,2,30,8,25,4,6,6,42,2,4,2,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,4,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,1,10,8,7,6,7,8,10,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.59,20,20,3.41,1.41,0.41,1.41,1.41,-1.59,-1.59,-0.59,-1.59,-0.59,2.41,3.41,2.41,1.41,-2.59,-2.59,3,104,97,97,82,86,88,103,95,11,129,135,135,118,117,103,121,117,0.15,0.55,0.15,0.55,0.11,0.53,0.89,0.47,5.2,6.45,4.95,6.26,5.05,3.74,4.85,6.75,4.68,6.68,3.32,1.32,4.85,6.75,4.74,6.74,2.26,0.26,4.1,5.9,4,5.89,2,0.11,4.3,5.85,4.16,5.79,2.84,1.21,4.4,5.15,4.21,5,3.79,3,5.15,6.05,4.89,5.84,5.11,4.16,4.75,5.85,4.53,5.68,4.47,3.32
"2685",375,15,1,14,20,7,17,357,0,-0.07,0,2,27,8,10,2,3,2,42,1,3,1,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,4,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,1,6,8,8,7,7,6,6,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,20,20,3.24,0.24,3.24,-0.76,-0.76,-2.76,-2.76,2.24,0.24,1.24,0.24,1.24,-1.76,1.24,2.24,-1.76,8,80,114,114,94,102,76,89,102,11,129,135,135,118,117,103,121,117,0.4,0.55,0.4,0.55,0.37,0.53,0.63,0.47,4,6.45,3.89,6.47,2.11,-0.47,5.7,6.75,5.58,6.68,2.42,1.32,5.7,6.75,5.58,6.68,2.42,1.32,4.7,5.9,4.58,5.84,2.42,1.16,5.1,5.85,5,5.79,2,1.21,3.8,5.15,3.68,5.11,2.32,0.89,4.45,6.05,4.37,6.05,1.63,-0.05,5.1,5.85,4.95,5.74,3.05,2.26
"2686",376,16,1,14,20,9,17,357,1,0.1,1,2,25,8,25,4,10,7,66,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,4,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,1,9,9,8,8,7,9,9,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.65,20,20,-4.65,-1.65,4.35,-0.65,0.35,1.35,1.35,-2.65,-2.65,3.35,1.35,3.35,-0.65,0.35,3.35,-0.65,2,129,170,145,119,130,119,119,113,11,129,135,135,118,117,103,121,117,0.1,0.55,0.1,0.55,0.05,0.53,0.95,0.47,6.45,6.45,6.32,6.32,2.68,2.68,8.5,6.75,8.47,6.63,0.53,2.37,7.25,6.75,7.21,6.68,0.79,1.32,5.95,5.9,5.84,5.79,2.16,2.21,6.5,5.85,6.47,5.79,0.53,1.21,5.95,5.15,5.79,4.95,3.21,4.05,5.95,6.05,5.79,5.89,3.21,3.11,5.65,5.85,5.47,5.68,3.53,3.32
"2687",377,17,1,14,20,18,17,357,0,-0.45,1,2,26,8,25,4,3,2,42,1,5,1,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,4,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,1,7,7,9,7,8,8,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.47,20,20,3.53,0.53,0.53,-2.47,-2.47,-4.47,1.53,2.53,0.53,2.53,-0.47,2.53,1.53,2.53,0.53,-3.47,5,112,129,129,113,122,73,83,88,11,129,135,135,118,117,103,121,117,0.25,0.55,0.25,0.55,0.21,0.53,0.79,0.47,5.6,6.45,5.53,6.42,1.47,0.58,6.45,6.75,6.42,6.74,0.58,0.26,6.45,6.75,6.32,6.63,2.68,2.37,5.65,5.9,5.58,5.84,1.42,1.16,6.1,5.85,6,5.74,2,2.26,3.65,5.15,3.42,5,4.58,3,4.15,6.05,4.05,6.05,1.95,-0.05,4.4,5.85,4.26,5.79,2.74,1.21
"2688",378,18,1,14,20,19,17,357,0,0.1,0,2,29,8,25,2,3,2,42,6,5,2,7,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,6,4,25,15,20,20,10,10,25,10,10,15,30,10,6,7,7,9,1,8,8,7,5,4,4,8,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.71,20,20,0.29,5.29,0.29,-0.71,-0.71,-2.71,-3.71,3.29,2.29,-1.71,-1.71,3.29,0.29,3.29,0.29,-2.71,4,119,146,124,120,125,87,126,111,11,129,135,135,118,117,103,121,117,0.2,0.55,0.2,0.55,0.16,0.53,0.84,0.47,5.95,6.45,5.84,6.37,2.16,1.63,7.3,6.75,7.26,6.68,0.74,1.32,6.2,6.75,6.16,6.74,0.84,0.26,6,5.9,6.05,5.95,-1.05,-0.95,6.25,5.85,6.37,5.95,-2.37,-1.95,4.35,5.15,4.37,5.21,-0.37,-1.21,6.3,6.05,6.21,5.95,1.79,2.05,5.55,5.85,5.47,5.79,1.53,1.21
"2689",361,1,1,14,20,15,18,358,0,0.23,0,2,34,1,26,2,5,5,35,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,4,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,0,7,9,9,5,10,7,7,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,20,20,-4.29,-2.29,-0.29,3.71,4.71,-2.29,-2.29,-1.29,4.71,0.71,2.71,3.71,1.71,1.71,-2.29,-3.29,1,114.5,135,125.5,104,109,86,107.7,87.5,10,126,129,143,112,145,107,115,103,0.05,0.5,0.05,0.5,0.05,0.53,-0.05,-0.53,5.72,6.3,5.66,6.26,1.34,0.74,6.75,6.45,6.63,6.32,2.37,2.68,6.28,7.15,6.13,7.05,2.87,1.95,5.2,5.6,5.21,5.63,-0.21,-0.63,5.45,7.25,5.21,7.11,4.79,2.89,4.3,5.35,4.16,5.26,2.84,1.74,5.38,5.75,5.3,5.68,1.7,1.32,4.38,5.15,4.29,5.11,1.71,0.89
"2690",362,2,1,14,20,9,18,358,0,0.41,0,2,30,1,25,2,1,1,42,1,4,3,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2,9,4,20.51,14.53,24.79,17.09,5.98,17.09,33,17,16,33,0,1,7,7,9,8,1,8,8,8,7,8,8,8,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,20,20,-2.94,-3.94,4.06,1.06,1.06,1.06,-0.94,2.06,1.06,-0.94,1.06,1.06,1.06,1.06,2.06,-2.94,5,76,84,83,75,76,77,77,85,10,126,129,143,112,145,107,115,103,0.25,0.5,0.25,0.5,0.21,0.47,0.79,0.53,3.8,6.3,3.58,6.21,4.42,1.79,4.2,6.45,4,6.37,4,1.63,4.15,7.15,3.95,7.11,4.05,0.89,3.75,5.6,3.58,5.53,3.42,1.47,3.8,7.25,3.58,7.21,4.42,0.79,3.85,5.35,3.63,5.21,4.37,2.79,3.85,5.75,3.63,5.63,4.37,2.37,4.25,5.15,4.05,5,3.95,3
"2691",363,3,1,14,20,6,18,358,0,0.6,1,2,23,5,25,4,1,1,26,3,6,2,7,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5,7,4,25,20,20,20,5,10,20,25,15,30,5,5,5,7,8,8,1,7,8,7,7,8,6,7,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.12,20,20,-3.12,2.88,3.88,-2.12,-1.12,1.88,-0.12,2.88,0.88,-1.12,-1.12,1.88,0.88,-1.12,1.88,-1.12,12,113,136,135,123,130,108,125,108,10,126,129,143,112,145,107,115,103,0.6,0.5,0.6,0.5,0.58,0.47,0.42,0.53,5.65,6.3,5.58,6.26,1.42,0.74,6.8,6.45,6.74,6.37,1.26,1.63,6.75,7.15,6.74,7.16,0.26,-0.16,6.15,5.6,6.11,5.53,0.89,1.47,6.5,7.25,6.42,7.21,1.58,0.79,5.4,5.35,5.37,5.32,0.63,0.68,6.25,5.75,6.21,5.68,0.79,1.32,5.4,5.15,5.32,5.05,1.68,1.95
"2692",364,4,1,14,20,8,18,358,0,0.37,0,2,27,8,10,3,6,2,42,3,4,2,7,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1,6,4,25,25,25,15,10,0,25,10,25,20,15,5,8,8,8,9,1,7,7,9,5,10,7,7,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.06,20,20,1.94,3.94,3.94,-1.06,-2.06,-2.06,-0.06,-4.06,3.94,-0.06,-1.06,1.94,-0.06,0.94,2.94,-4.06,13,143,165,168,152,170,140,141,114,10,126,129,143,112,145,107,115,103,0.65,0.5,0.65,0.5,0.63,0.47,0.37,0.53,7.15,6.3,7.16,6.26,-0.16,0.74,8.25,6.45,8.32,6.42,-1.32,0.58,8.4,7.15,8.37,7.05,0.63,1.95,7.6,5.6,7.74,5.63,-2.74,-0.63,8.5,7.25,8.42,7.11,1.58,2.89,7,5.35,7,5.26,0,1.74,7.05,5.75,7.05,5.68,-0.05,1.32,5.7,5.15,5.74,5.16,-0.74,-0.16
"2693",366,6,1,14,20,7,18,358,1,0.06,0,1,27,8,25,2,4,6,42,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,4,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,1,8,7,8,8,8,7,8,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,20,20,-0.88,-2.88,1.12,2.12,2.12,0.12,-0.88,1.12,2.12,-2.88,-0.88,0.12,3.12,3.12,1.12,-0.88,11,132,140,140,135,128,124,137,122,10,126,129,143,112,145,107,115,103,0.55,0.5,0.55,0.5,0.53,0.47,0.47,0.53,6.6,6.3,6.53,6.21,1.47,1.79,7,6.45,7,6.42,0,0.58,7,7.15,6.95,7.11,1.05,0.89,6.75,5.6,6.68,5.47,1.32,2.53,6.4,7.25,6.32,7.21,1.68,0.79,6.2,5.35,6.16,5.26,0.84,1.74,6.85,5.75,6.79,5.63,1.21,2.37,6.1,5.15,6.05,5.05,0.95,1.95
"2694",367,7,1,14,20,18,18,358,0,0.32,0,2,27,13,26,2,6,3,42,3,4,1,13,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,4,30,15,20,25,5,5,20,25,25,10,15,5,7,7,8,7,0,7,7,8,7,8,6,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.24,20,20,1.76,2.76,2.76,-0.24,-0.24,-2.24,-1.24,2.76,-0.24,0.76,-2.24,-2.24,1.76,2.76,1.76,-3.24,5,114,124,121,114,115,113,112,107,10,126,129,143,112,145,107,115,103,0.25,0.5,0.25,0.5,0.26,0.53,-0.26,-0.53,5.7,6.3,5.63,6.26,1.37,0.74,6.2,6.45,6.16,6.42,0.84,0.58,6.05,7.15,5.95,7.11,2.05,0.89,5.7,5.6,5.63,5.53,1.37,1.47,5.75,7.25,5.63,7.21,2.37,0.79,5.65,5.35,5.63,5.32,0.37,0.68,5.6,5.75,5.58,5.74,0.42,0.26,5.35,5.15,5.37,5.16,-0.37,-0.16
"2695",368,8,1,14,20,16,18,358,0,0.4,0,2,24,13,10,6,1,1,42,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,1,9,6,8,7,9,7,6,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,20,20,-0.88,-2.88,1.12,2.12,0.12,-3.88,1.12,2.12,2.12,2.12,0.12,2.12,1.12,2.12,1.12,-2.88,10,102,108,110,107,101,98,89,81,10,126,129,143,112,145,107,115,103,0.5,0.5,0.5,0.5,0.47,0.47,0.53,0.53,5.1,6.3,4.89,6.16,4.11,2.84,5.4,6.45,5.37,6.47,0.63,-0.47,5.5,7.15,5.37,7.11,2.63,0.89,5.35,5.6,5.26,5.53,1.74,1.47,5.05,7.25,4.84,7.16,4.16,1.84,4.9,5.35,4.79,5.26,2.21,1.74,4.45,5.75,4.37,5.74,1.63,0.26,4.05,5.15,4.05,5.21,-0.05,-1.21
"2696",369,9,1,14,20,20,18,358,0,-0.17,0,2,25,3,25,2,1,8,31,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,4,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,1,8,8,10,6,10,3,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.59,20,20,1.41,-2.59,1.41,2.41,2.41,2.41,-3.59,-3.59,5.41,-1.59,2.41,0.41,1.41,3.41,-3.59,-3.59,12,118,119,132,104,107,81,99,96,10,126,129,143,112,145,107,115,103,0.6,0.5,0.6,0.5,0.58,0.47,0.42,0.53,5.9,6.3,5.79,6.21,2.21,1.79,5.95,6.45,5.84,6.37,2.16,1.63,6.6,7.15,6.42,7,3.58,3,5.2,5.6,5.16,5.58,0.84,0.42,5.35,7.25,5.11,7.11,4.89,2.89,4.05,5.35,4.11,5.47,-1.11,-2.47,4.95,5.75,4.95,5.79,0.05,-0.79,4.8,5.15,5,5.37,-4,-4.37
"2697",370,10,1,14,20,14,18,358,0,0.14,0,2,28,8,26,2,7,4,55,3,4,1,7,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,4,50,10,10,10,10,10,30,10,20,10,20,10,8,6,9,9,0,7,9,10,8,10,9,7,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.47,20,20,3.53,2.53,2.53,1.53,1.53,-1.47,-3.47,1.53,2.53,-2.47,-2.47,-2.47,0.53,4.53,-0.47,-3.47,3,99,135,127,101,116,77,86,76,10,126,129,143,112,145,107,115,103,0.15,0.5,0.15,0.5,0.16,0.53,-0.16,-0.53,4.95,6.3,4.84,6.26,2.16,0.74,6.75,6.45,6.63,6.32,2.37,2.68,6.35,7.15,6.16,7,3.84,3,5.05,5.6,4.89,5.47,3.11,2.53,5.8,7.25,5.58,7.11,4.42,2.89,3.85,5.35,3.58,5.16,5.42,3.84,4.3,5.75,4.16,5.68,2.84,1.32,3.8,5.15,3.74,5.16,1.26,-0.16
"2698",371,11,1,14,20,17,18,358,0,-0.19,0,2,27,8,25,2,3,1,69,5,7,1,9,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,6,4,40,0,10,50,0,0,15,15,15,15,20,20,10,8,10,10,0,6,6,7,3,7,7,3,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,20,20,2.41,2.41,-1.59,-1.59,-1.59,-1.59,-1.59,-1.59,-0.59,0.41,-1.59,1.41,5.41,5.41,-3.59,2.41,7,108,148,135,86,112,94,104,177,10,126,129,143,112,145,107,115,103,0.35,0.5,0.35,0.5,0.37,0.53,-0.37,-0.53,5.4,6.3,5.37,6.32,0.63,-0.32,7.4,6.45,7.47,6.47,-1.47,-0.47,6.75,7.15,6.74,7.16,0.26,-0.16,4.3,5.6,4.37,5.74,-1.37,-2.74,5.6,7.25,5.53,7.26,1.47,-0.26,4.7,5.35,4.58,5.26,2.42,1.74,5.2,5.75,5.32,5.89,-2.32,-2.89,8.85,5.15,8.79,4.89,1.21,5.11
"2699",372,12,1,14,20,12,18,358,0,-0.22,0,2,27,8,26,2,9,7,46,2,5,2,10,9,10,8,9,9,9,7,4,2,9,6,8,6,7,7,4,2,5,4,30,15,15,20,5,15,30,10,15,10,20,15,7,8,8,9,1,9,8,8,6,7,6,7,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.29,20,20,3.71,1.71,2.71,2.71,2.71,0.71,-2.29,-4.29,2.71,-0.29,1.71,-0.29,0.71,0.71,-2.29,-4.29,6,114,129,125,98,100,86,97,75,10,126,129,143,112,145,107,115,103,0.3,0.5,0.3,0.5,0.26,0.47,0.74,0.53,5.7,6.3,5.53,6.16,3.47,2.84,6.45,6.45,6.37,6.37,1.63,1.63,6.25,7.15,6.16,7.11,1.84,0.89,4.9,5.6,4.84,5.58,1.16,0.42,5,7.25,4.89,7.26,2.11,-0.26,4.3,5.35,4.21,5.32,1.79,0.68,4.85,5.75,4.74,5.68,2.26,1.32,3.75,5.15,3.68,5.16,1.32,-0.16
"2700",373,13,1,14,20,13,18,358,0,0.51,0,2,29,8,25,3,3,1,42,2,5,2,7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,4,75,5,5,10,0,5,80,5,5,5,5,0,9,8,9,9,0,9,9,10,9,10,8,9,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.41,20,20,-0.41,2.59,2.59,1.59,0.59,-2.41,-0.41,3.59,2.59,-3.41,-2.41,-1.41,-0.41,3.59,2.59,-3.41,6,112,117,130,120,114,99,111,106,10,126,129,143,112,145,107,115,103,0.3,0.5,0.3,0.5,0.32,0.53,-0.32,-0.53,5.6,6.3,5.42,6.16,3.58,2.84,5.85,6.45,5.68,6.32,3.32,2.68,6.5,7.15,6.32,7,3.68,3,6,5.6,5.84,5.42,3.16,3.58,5.7,7.25,5.47,7.11,4.53,2.89,4.95,5.35,4.79,5.21,3.21,2.79,5.55,5.75,5.37,5.58,3.63,3.42,5.3,5.15,5.21,5.05,1.79,1.95
